"REF_DATE","GEO","DGUID","Investment income","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011-04","Canada","2016A000011124","Direct investment, profits, payments","Dollars","81","millions","6","v112642","1.28","8894","","","","0"
"2011-04","Canada","2016A000011124","Direct investment, dividends, payments","Dollars","81","millions","6","v112626","1.29","4996","","","","0"
"2011-04","Canada","2016A000011124","Direct investment, reinvested earnings, payments","Dollars","81","millions","6","v112627","1.30","3899","","","","0"
"2011-04","Canada","2016A000011124","Portfolio investment income, payments","Dollars","81","millions","6","v112628","1.31","9815","","","","0"
"2011-04","Canada","2016A000011124","Portfolio investment, interest on debt securities, payments","Dollars","81","millions","6","v112641","1.32","7050","","","","0"
"2011-04","Canada","2016A000011124","Portfolio investment, Canadian bonds, interest, payments","Dollars","81","millions","6","v112629","1.33","6963","","","","0"
"2011-04","Canada","2016A000011124","Portfolio investment, federal government, interest payments on bonds","Dollars","81","millions","6","v112631","1.35","903","","","","0"
"2011-04","Canada","2016A000011124","Portfolio investment, federal government enterprises, interest payments on bonds","Dollars","81","millions","6","v112632","1.36","853","","","","0"
"2011-04","Canada","2016A000011124","Portfolio investment, provincial government, interest payments on bonds","Dollars","81","millions","6","v112634","1.38","1410","","","","0"
"2011-04","Canada","2016A000011124","Portfolio investment, provincial government enterprises, interest payments on bonds","Dollars","81","millions","6","v112635","1.39","207","","","","0"
"2011-04","Canada","2016A000011124","Portfolio investment, municipal government, interest payments on bonds","Dollars","81","millions","6","v112636","1.40","61","","","","0"
"2011-04","Canada","2016A000011124","Portfolio investment, corporations, interest payments on bonds","Dollars","81","millions","6","v112637","1.41","3529","","","","0"
"2011-04","Canada","2016A000011124","Portfolio investment, Canadian money market, interest, payments","Dollars","81","millions","6","v112638","1.42","87","","","","0"
"2011-04","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, payments","Dollars","81","millions","6","v112639","1.43","2766","","","","0"
"2011-04","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","1443","","","","0"
"2011-04","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-4195","","","","0"
"2011-04","Canada","2016A000011124","Direct investment income, balances","Dollars","81","millions","6","v112644","1.46","1105","","","","0"
"2011-04","Canada","2016A000011124","Direct investment, interest, balances","Dollars","81","millions","6","v112645","1.47","-408","","","","0"
"2011-04","Canada","2016A000011124","Direct investment, profits, balances","Dollars","81","millions","6","v112654","1.48","1513","","","","0"
"2011-04","Canada","2016A000011124","Direct investment, dividends, balances","Dollars","81","millions","6","v112646","1.49","-806","","","","0"
"2011-04","Canada","2016A000011124","Direct investment, reinvested earnings, balances","Dollars","81","millions","6","v112647","1.50","2319","","","","0"
"2011-04","Canada","2016A000011124","Portfolio investment income, balances","Dollars","81","millions","6","v112648","1.51","-5116","","","","0"
"2011-04","Canada","2016A000011124","Portfolio investment, interest on debt securities, balances","Dollars","81","millions","6","v112649","1.52","-5788","","","","0"
"2011-04","Canada","2016A000011124","Portfolio investment, interest on bonds, balances","Dollars","81","millions","6","v112650","1.53","-5705","","","","0"
"2011-04","Canada","2016A000011124","Portfolio investment, interest on money market instruments, balances","Dollars","81","millions","6","v112651","1.54","-83","","","","0"
"2011-04","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, balances","Dollars","81","millions","6","v112652","1.55","672","","","","0"
"2011-04","Canada","2016A000011124","Other investment income (interest), balances","Dollars","81","millions","6","v112653","1.56","-184","","","","0"
"2011-07","Canada","2016A000011124","Total investment income, receipts","Dollars","81","millions","6","v112599","1.1","17749","","","","0"
"2011-07","Canada","2016A000011124","Total interest, receipts","Dollars","81","millions","6","v112600","1.2","3218","","","","0"
"2011-07","Canada","2016A000011124","Total dividends, receipts","Dollars","81","millions","6","v112601","1.3","7503","","","","0"
"2011-07","Canada","2016A000011124","Total reinvested earnings, receipts","Dollars","81","millions","6","v112602","1.4","7028","","","","0"
"2011-07","Canada","2016A000011124","Direct investment income, receipts","Dollars","81","millions","6","v112603","1.5","11576","","","","0"
"2011-07","Canada","2016A000011124","Direct investment, interest, receipts","Dollars","81","millions","6","v112604","1.6","750","","","","0"
"2011-07","Canada","2016A000011124","Direct investment, profits, receipts","Dollars","81","millions","6","v112611","1.7","10826","","","","0"
"2011-07","Canada","2016A000011124","Direct investment, dividends, receipts","Dollars","81","millions","6","v112605","1.8","3798","","","","0"
"2011-07","Canada","2016A000011124","Direct investment, reinvested earnings, receipts","Dollars","81","millions","6","v112606","1.9","7028","","","","0"
"2011-07","Canada","2016A000011124","Portfolio investment income, receipts","Dollars","81","millions","6","v112607","1.10","4893","","","","0"
"2011-07","Canada","2016A000011124","Portfolio investment, interest on debt securities, receipts","Dollars","81","millions","6","v112608","1.11","1188","","","","0"
"2011-07","Canada","2016A000011124","Portfolio investment, interest, foreign bonds, receipts","Dollars","81","millions","6","v30426192","1.57","1184","","","","0"
"2011-07","Canada","2016A000011124","Portfolio investment, interest, foreign money market, receipts","Dollars","81","millions","6","v30426193","1.58","4","","","","0"
"2011-07","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, receipts","Dollars","81","millions","6","v112609","1.12","3705","","","","0"
"2011-07","Canada","2016A000011124","Other investment income (interest), receipts","Dollars","81","millions","6","v112610","1.13","1280","","","","0"
"2011-07","Canada","2016A000011124","Total investment income, payments","Dollars","81","millions","6","v112612","1.14","22350","","","","0"
"2011-07","Canada","2016A000011124","Total interest, payments","Dollars","81","millions","6","v112613","1.15","9420","","","","0"
"2011-07","Canada","2016A000011124","Interest payments, governments","Dollars","81","millions","6","v112614","1.16","2515","","","","0"
"2011-07","Canada","2016A000011124","Interest payments, federal government","Dollars","81","millions","6","v112615","1.17","1011","","","","0"
"2011-07","Canada","2016A000011124","Interest payments, provincial government","Dollars","81","millions","6","v112616","1.18","1441","","","","0"
"2011-07","Canada","2016A000011124","Interest payments, municipal government","Dollars","81","millions","6","v112617","1.19","63","","","","0"
"2011-07","Canada","2016A000011124","Interest payments, government enterprises","Dollars","81","millions","6","v112618","1.20","1090","","","","0"
"2011-07","Canada","2016A000011124","Interest payments, federal government enterprises","Dollars","81","millions","6","v112619","1.21","878","","","","0"
"2011-07","Canada","2016A000011124","Interest payments, provincial government enterprises","Dollars","81","millions","6","v112620","1.22","212","","","","0"
"2011-07","Canada","2016A000011124","Interest payments, corporations","Dollars","81","millions","6","v112621","1.23","5816","","","","0"
"2011-07","Canada","2016A000011124","Total dividends, payments","Dollars","81","millions","6","v112622","1.24","8364","","","","0"
"2011-07","Canada","2016A000011124","Total reinvested earnings, payments","Dollars","81","millions","6","v112623","1.25","4566","","","","0"
"2011-07","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","11251","","","","0"
"2011-07","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","1087","","","","0"
"2011-07","Canada","2016A000011124","Direct investment, profits, payments","Dollars","81","millions","6","v112642","1.28","10163","","","","0"
"2011-07","Canada","2016A000011124","Direct investment, dividends, payments","Dollars","81","millions","6","v112626","1.29","5598","","","","0"
"2011-07","Canada","2016A000011124","Direct investment, reinvested earnings, payments","Dollars","81","millions","6","v112627","1.30","4566","","","","0"
"2011-07","Canada","2016A000011124","Portfolio investment income, payments","Dollars","81","millions","6","v112628","1.31","9975","","","","0"
"2011-07","Canada","2016A000011124","Portfolio investment, interest on debt securities, payments","Dollars","81","millions","6","v112641","1.32","7209","","","","0"
"2011-07","Canada","2016A000011124","Portfolio investment, Canadian bonds, interest, payments","Dollars","81","millions","6","v112629","1.33","7095","","","","0"
"2011-07","Canada","2016A000011124","Portfolio investment, federal government, interest payments on bonds","Dollars","81","millions","6","v112631","1.35","901","","","","0"
"2011-07","Canada","2016A000011124","Portfolio investment, federal government enterprises, interest payments on bonds","Dollars","81","millions","6","v112632","1.36","878","","","","0"
"2011-07","Canada","2016A000011124","Portfolio investment, provincial government, interest payments on bonds","Dollars","81","millions","6","v112634","1.38","1438","","","","0"
"2011-07","Canada","2016A000011124","Portfolio investment, provincial government enterprises, interest payments on bonds","Dollars","81","millions","6","v112635","1.39","207","","","","0"
"2011-07","Canada","2016A000011124","Portfolio investment, municipal government, interest payments on bonds","Dollars","81","millions","6","v112636","1.40","63","","","","0"
"2011-07","Canada","2016A000011124","Portfolio investment, corporations, interest payments on bonds","Dollars","81","millions","6","v112637","1.41","3609","","","","0"
